"eje","subtema","categoria","sexo","grupo_edad","id","indicador","unidad","cve_area","lugar","periodo","anio","trimestre","fecha","valor"
"Población","Grupos de edad","Mujeres","Mujeres","20 a 24","1002000072","Población de 20 a 24 años. Mujeres","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,459
"Población","Grupos de edad","Mujeres","Mujeres","20 a 24","1002000072","Población de 20 a 24 años. Mujeres","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,1213
"Población","Grupos de edad","Mujeres","Mujeres","20 a 24","1002000072","Población de 20 a 24 años. Mujeres","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,214
"Población","Grupos de edad","Mujeres","Mujeres","20 a 24","1002000072","Población de 20 a 24 años. Mujeres","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,279
"Población","Grupos de edad","Total","Total","25 a 29","1002000073","Población de 25 a 29 años","Personas","00","Nacional","1990",1990,NA,1990-01-01,6404512
"Población","Grupos de edad","Total","Total","25 a 29","1002000073","Población de 25 a 29 años","Personas","00","Nacional","1995",1995,NA,1995-01-01,7613090
"Población","Grupos de edad","Total","Total","25 a 29","1002000073","Población de 25 a 29 años","Personas","00","Nacional","2000",2000,NA,2000-01-01,8157743
"Población","Grupos de edad","Total","Total","25 a 29","1002000073","Población de 25 a 29 años","Personas","00","Nacional","2005",2005,NA,2005-01-01,8103358
"Población","Grupos de edad","Total","Total","25 a 29","1002000073","Población de 25 a 29 años","Personas","00","Nacional","2010",2010,NA,2010-01-01,8788177
"Población","Grupos de edad","Total","Total","25 a 29","1002000073","Población de 25 a 29 años","Personas","00","Nacional","2020",2020,NA,2020-01-01,9993001
"Población","Grupos de edad","Total","Total","25 a 29","1002000073","Población de 25 a 29 años","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,267335
"Población","Grupos de edad","Total","Total","25 a 29","1002000073","Población de 25 a 29 años","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,336502
"Población","Grupos de edad","Total","Total","25 a 29","1002000073","Población de 25 a 29 años","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,369135
"Población","Grupos de edad","Total","Total","25 a 29","1002000073","Población de 25 a 29 años","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,364392
"Población","Grupos de edad","Total","Total","25 a 29","1002000073","Población de 25 a 29 años","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,384086
"Población","Grupos de edad","Total","Total","25 a 29","1002000073","Población de 25 a 29 años","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,488349
"Población","Grupos de edad","Total","Total","25 a 29","1002000073","Población de 25 a 29 años","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,839
"Población","Grupos de edad","Total","Total","25 a 29","1002000073","Población de 25 a 29 años","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,2157
"Población","Grupos de edad","Total","Total","25 a 29","1002000073","Población de 25 a 29 años","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,396
"Población","Grupos de edad","Total","Total","25 a 29","1002000073","Población de 25 a 29 años","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,489
"Población","Grupos de edad","Hombres","Hombres","25 a 29","1002000074","Población de 25 a 29 años. Hombres","Personas","00","Nacional","1990",1990,NA,1990-01-01,3050595
"Población","Grupos de edad","Hombres","Hombres","25 a 29","1002000074","Población de 25 a 29 años. Hombres","Personas","00","Nacional","1995",1995,NA,1995-01-01,3652995
"Población","Grupos de edad","Hombres","Hombres","25 a 29","1002000074","Población de 25 a 29 años. Hombres","Personas","00","Nacional","2000",2000,NA,2000-01-01,3861482
"Población","Grupos de edad","Hombres","Hombres","25 a 29","1002000074","Población de 25 a 29 años. Hombres","Personas","00","Nacional","2005",2005,NA,2005-01-01,3805724
"Población","Grupos de edad","Hombres","Hombres","25 a 29","1002000074","Población de 25 a 29 años. Hombres","Personas","00","Nacional","2010",2010,NA,2010-01-01,4205975
"Población","Grupos de edad","Hombres","Hombres","25 a 29","1002000074","Población de 25 a 29 años. Hombres","Personas","00","Nacional","2020",2020,NA,2020-01-01,4861404
"Población","Grupos de edad","Hombres","Hombres","25 a 29","1002000074","Población de 25 a 29 años. Hombres","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,131768
"Población","Grupos de edad","Hombres","Hombres","25 a 29","1002000074","Población de 25 a 29 años. Hombres","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,166536
"Población","Grupos de edad","Hombres","Hombres","25 a 29","1002000074","Población de 25 a 29 años. Hombres","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,183270
"Población","Grupos de edad","Hombres","Hombres","25 a 29","1002000074","Población de 25 a 29 años. Hombres","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,181145
"Población","Grupos de edad","Hombres","Hombres","25 a 29","1002000074","Población de 25 a 29 años. Hombres","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,192963
"Población","Grupos de edad","Hombres","Hombres","25 a 29","1002000074","Población de 25 a 29 años. Hombres","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,248479
"Población","Grupos de edad","Hombres","Hombres","25 a 29","1002000074","Población de 25 a 29 años. Hombres","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,414
"Población","Grupos de edad","Hombres","Hombres","25 a 29","1002000074","Población de 25 a 29 años. Hombres","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,1028
"Población","Grupos de edad","Hombres","Hombres","25 a 29","1002000074","Población de 25 a 29 años. Hombres","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,178
"Población","Grupos de edad","Hombres","Hombres","25 a 29","1002000074","Población de 25 a 29 años. Hombres","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,225
"Población","Grupos de edad","Mujeres","Mujeres","25 a 29","1002000075","Población de 25 a 29 años. Mujeres","Personas","00","Nacional","1990",1990,NA,1990-01-01,3353917
"Población","Grupos de edad","Mujeres","Mujeres","25 a 29","1002000075","Población de 25 a 29 años. Mujeres","Personas","00","Nacional","1995",1995,NA,1995-01-01,3960095
"Población","Grupos de edad","Mujeres","Mujeres","25 a 29","1002000075","Población de 25 a 29 años. Mujeres","Personas","00","Nacional","2000",2000,NA,2000-01-01,4296261
"Población","Grupos de edad","Mujeres","Mujeres","25 a 29","1002000075","Población de 25 a 29 años. Mujeres","Personas","00","Nacional","2005",2005,NA,2005-01-01,4297634
"Población","Grupos de edad","Mujeres","Mujeres","25 a 29","1002000075","Población de 25 a 29 años. Mujeres","Personas","00","Nacional","2010",2010,NA,2010-01-01,4582202
"Población","Grupos de edad","Mujeres","Mujeres","25 a 29","1002000075","Población de 25 a 29 años. Mujeres","Personas","00","Nacional","2020",2020,NA,2020-01-01,5131597
"Población","Grupos de edad","Mujeres","Mujeres","25 a 29","1002000075","Población de 25 a 29 años. Mujeres","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,135567
"Población","Grupos de edad","Mujeres","Mujeres","25 a 29","1002000075","Población de 25 a 29 años. Mujeres","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,169966
"Población","Grupos de edad","Mujeres","Mujeres","25 a 29","1002000075","Población de 25 a 29 años. Mujeres","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,185865
"Población","Grupos de edad","Mujeres","Mujeres","25 a 29","1002000075","Población de 25 a 29 años. Mujeres","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,183247
"Población","Grupos de edad","Mujeres","Mujeres","25 a 29","1002000075","Población de 25 a 29 años. Mujeres","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,191123
"Población","Grupos de edad","Mujeres","Mujeres","25 a 29","1002000075","Población de 25 a 29 años. Mujeres","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,239870
"Población","Grupos de edad","Mujeres","Mujeres","25 a 29","1002000075","Población de 25 a 29 años. Mujeres","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,425
"Población","Grupos de edad","Mujeres","Mujeres","25 a 29","1002000075","Población de 25 a 29 años. Mujeres","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,1129
"Población","Grupos de edad","Mujeres","Mujeres","25 a 29","1002000075","Población de 25 a 29 años. Mujeres","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,218
"Población","Grupos de edad","Mujeres","Mujeres","25 a 29","1002000075","Población de 25 a 29 años. Mujeres","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,264
"Población","Grupos de edad","Total","Total","30 a 34","1002000076","Población de 30 a 34 años","Personas","00","Nacional","1990",1990,NA,1990-01-01,5387619
"Población","Grupos de edad","Total","Total","30 a 34","1002000076","Población de 30 a 34 años","Personas","00","Nacional","1995",1995,NA,1995-01-01,6564605
"Población","Grupos de edad","Total","Total","30 a 34","1002000076","Población de 30 a 34 años","Personas","00","Nacional","2000",2000,NA,2000-01-01,7136523
"Población","Grupos de edad","Total","Total","30 a 34","1002000076","Población de 30 a 34 años","Personas","00","Nacional","2005",2005,NA,2005-01-01,7933951
"Población","Grupos de edad","Total","Total","30 a 34","1002000076","Población de 30 a 34 años","Personas","00","Nacional","2010",2010,NA,2010-01-01,8470798
"Población","Grupos de edad","Total","Total","30 a 34","1002000076","Población de 30 a 34 años","Personas","00","Nacional","2020",2020,NA,2020-01-01,9420827
"Población","Grupos de edad","Total","Total","30 a 34","1002000076","Población de 30 a 34 años","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,226879
"Población","Grupos de edad","Total","Total","30 a 34","1002000076","Población de 30 a 34 años","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,283907
"Población","Grupos de edad","Total","Total","30 a 34","1002000076","Población de 30 a 34 años","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,322572
"Población","Grupos de edad","Total","Total","30 a 34","1002000076","Población de 30 a 34 años","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,368549
"Población","Grupos de edad","Total","Total","30 a 34","1002000076","Población de 30 a 34 años","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,383736
"Población","Grupos de edad","Total","Total","30 a 34","1002000076","Población de 30 a 34 años","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,448470
"Población","Grupos de edad","Total","Total","30 a 34","1002000076","Población de 30 a 34 años","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,824
"Población","Grupos de edad","Total","Total","30 a 34","1002000076","Población de 30 a 34 años","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,2095
"Población","Grupos de edad","Total","Total","30 a 34","1002000076","Población de 30 a 34 años","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,385
"Población","Grupos de edad","Total","Total","30 a 34","1002000076","Población de 30 a 34 años","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,454
"Población","Grupos de edad","Hombres","Hombres","30 a 34","1002000077","Población de 30 a 34 años. Hombres","Personas","00","Nacional","1990",1990,NA,1990-01-01,2578736
"Población","Grupos de edad","Hombres","Hombres","30 a 34","1002000077","Población de 30 a 34 años. Hombres","Personas","00","Nacional","1995",1995,NA,1995-01-01,3152462
"Población","Grupos de edad","Hombres","Hombres","30 a 34","1002000077","Población de 30 a 34 años. Hombres","Personas","00","Nacional","2000",2000,NA,2000-01-01,3383356
"Población","Grupos de edad","Hombres","Hombres","30 a 34","1002000077","Población de 30 a 34 años. Hombres","Personas","00","Nacional","2005",2005,NA,2005-01-01,3745974
"Población","Grupos de edad","Hombres","Hombres","30 a 34","1002000077","Población de 30 a 34 años. Hombres","Personas","00","Nacional","2010",2010,NA,2010-01-01,4026031
"Población","Grupos de edad","Hombres","Hombres","30 a 34","1002000077","Población de 30 a 34 años. Hombres","Personas","00","Nacional","2020",2020,NA,2020-01-01,4527726
"Población","Grupos de edad","Hombres","Hombres","30 a 34","1002000077","Población de 30 a 34 años. Hombres","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,110900
"Población","Grupos de edad","Hombres","Hombres","30 a 34","1002000077","Población de 30 a 34 años. Hombres","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,140426
"Población","Grupos de edad","Hombres","Hombres","30 a 34","1002000077","Población de 30 a 34 años. Hombres","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,158942
"Población","Grupos de edad","Hombres","Hombres","30 a 34","1002000077","Población de 30 a 34 años. Hombres","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,183158
"Población","Grupos de edad","Hombres","Hombres","30 a 34","1002000077","Población de 30 a 34 años. Hombres","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,191204
"Población","Grupos de edad","Hombres","Hombres","30 a 34","1002000077","Población de 30 a 34 años. Hombres","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,227051
"Población","Grupos de edad","Hombres","Hombres","30 a 34","1002000077","Población de 30 a 34 años. Hombres","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,398
"Población","Grupos de edad","Hombres","Hombres","30 a 34","1002000077","Población de 30 a 34 años. Hombres","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,987
"Población","Grupos de edad","Hombres","Hombres","30 a 34","1002000077","Población de 30 a 34 años. Hombres","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,187
"Población","Grupos de edad","Hombres","Hombres","30 a 34","1002000077","Población de 30 a 34 años. Hombres","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,203
"Población","Grupos de edad","Mujeres","Mujeres","30 a 34","1002000078","Población de 30 a 34 años. Mujeres","Personas","00","Nacional","1990",1990,NA,1990-01-01,2808883
"Población","Grupos de edad","Mujeres","Mujeres","30 a 34","1002000078","Población de 30 a 34 años. Mujeres","Personas","00","Nacional","1995",1995,NA,1995-01-01,3412143
"Población","Grupos de edad","Mujeres","Mujeres","30 a 34","1002000078","Población de 30 a 34 años. Mujeres","Personas","00","Nacional","2000",2000,NA,2000-01-01,3753167
"Población","Grupos de edad","Mujeres","Mujeres","30 a 34","1002000078","Población de 30 a 34 años. Mujeres","Personas","00","Nacional","2005",2005,NA,2005-01-01,4187977
"Población","Grupos de edad","Mujeres","Mujeres","30 a 34","1002000078","Población de 30 a 34 años. Mujeres","Personas","00","Nacional","2010",2010,NA,2010-01-01,4444767
"Población","Grupos de edad","Mujeres","Mujeres","30 a 34","1002000078","Población de 30 a 34 años. Mujeres","Personas","00","Nacional","2020",2020,NA,2020-01-01,4893101
"Población","Grupos de edad","Mujeres","Mujeres","30 a 34","1002000078","Población de 30 a 34 años. Mujeres","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,115979
"Población","Grupos de edad","Mujeres","Mujeres","30 a 34","1002000078","Población de 30 a 34 años. Mujeres","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,143481
"Población","Grupos de edad","Mujeres","Mujeres","30 a 34","1002000078","Población de 30 a 34 años. Mujeres","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,163630
"Población","Grupos de edad","Mujeres","Mujeres","30 a 34","1002000078","Población de 30 a 34 años. Mujeres","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,185391
"Población","Grupos de edad","Mujeres","Mujeres","30 a 34","1002000078","Población de 30 a 34 años. Mujeres","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,192532
"Población","Grupos de edad","Mujeres","Mujeres","30 a 34","1002000078","Población de 30 a 34 años. Mujeres","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,221419
"Población","Grupos de edad","Mujeres","Mujeres","30 a 34","1002000078","Población de 30 a 34 años. Mujeres","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,426
"Población","Grupos de edad","Mujeres","Mujeres","30 a 34","1002000078","Población de 30 a 34 años. Mujeres","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,1108
"Población","Grupos de edad","Mujeres","Mujeres","30 a 34","1002000078","Población de 30 a 34 años. Mujeres","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,198
"Población","Grupos de edad","Mujeres","Mujeres","30 a 34","1002000078","Población de 30 a 34 años. Mujeres","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,251
"Población","Grupos de edad","Total","Total","35 a 39","1002000079","Población de 35 a 39 años","Personas","00","Nacional","1990",1990,NA,1990-01-01,4579116
"Población","Grupos de edad","Total","Total","35 a 39","1002000079","Población de 35 a 39 años","Personas","00","Nacional","1995",1995,NA,1995-01-01,5820178
"Población","Grupos de edad","Total","Total","35 a 39","1002000079","Población de 35 a 39 años","Personas","00","Nacional","2000",2000,NA,2000-01-01,6352538
"Población","Grupos de edad","Total","Total","35 a 39","1002000079","Población de 35 a 39 años","Personas","00","Nacional","2005",2005,NA,2005-01-01,7112526
"Población","Grupos de edad","Total","Total","35 a 39","1002000079","Población de 35 a 39 años","Personas","00","Nacional","2010",2010,NA,2010-01-01,8292987
"Población","Grupos de edad","Total","Total","35 a 39","1002000079","Población de 35 a 39 años","Personas","00","Nacional","2020",2020,NA,2020-01-01,9020276
"Población","Grupos de edad","Total","Total","35 a 39","1002000079","Población de 35 a 39 años","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,180402
"Población","Grupos de edad","Total","Total","35 a 39","1002000079","Población de 35 a 39 años","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,243192
"Población","Grupos de edad","Total","Total","35 a 39","1002000079","Población de 35 a 39 años","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,272200
"Población","Grupos de edad","Total","Total","35 a 39","1002000079","Población de 35 a 39 años","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,322812
"Población","Grupos de edad","Total","Total","35 a 39","1002000079","Población de 35 a 39 años","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,383357
"Población","Grupos de edad","Total","Total","35 a 39","1002000079","Población de 35 a 39 años","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,426619
"Población","Grupos de edad","Total","Total","35 a 39","1002000079","Población de 35 a 39 años","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,888
"Población","Grupos de edad","Total","Total","35 a 39","1002000079","Población de 35 a 39 años","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,2092
"Población","Grupos de edad","Total","Total","35 a 39","1002000079","Población de 35 a 39 años","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,365
"Población","Grupos de edad","Total","Total","35 a 39","1002000079","Población de 35 a 39 años","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,419
"Población","Grupos de edad","Hombres","Hombres","35 a 39","1002000080","Población de 35 a 39 años. Hombres","Personas","00","Nacional","1990",1990,NA,1990-01-01,2210565
"Población","Grupos de edad","Hombres","Hombres","35 a 39","1002000080","Población de 35 a 39 años. Hombres","Personas","00","Nacional","1995",1995,NA,1995-01-01,2804296
"Población","Grupos de edad","Hombres","Hombres","35 a 39","1002000080","Población de 35 a 39 años. Hombres","Personas","00","Nacional","2000",2000,NA,2000-01-01,3023328
"Población","Grupos de edad","Hombres","Hombres","35 a 39","1002000080","Población de 35 a 39 años. Hombres","Personas","00","Nacional","2005",2005,NA,2005-01-01,3371372
"Población","Grupos de edad","Hombres","Hombres","35 a 39","1002000080","Población de 35 a 39 años. Hombres","Personas","00","Nacional","2010",2010,NA,2010-01-01,3964738
"Población","Grupos de edad","Hombres","Hombres","35 a 39","1002000080","Población de 35 a 39 años. Hombres","Personas","00","Nacional","2020",2020,NA,2020-01-01,4331530
"Población","Grupos de edad","Hombres","Hombres","35 a 39","1002000080","Población de 35 a 39 años. Hombres","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,88772
"Población","Grupos de edad","Hombres","Hombres","35 a 39","1002000080","Población de 35 a 39 años. Hombres","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,120187
"Población","Grupos de edad","Hombres","Hombres","35 a 39","1002000080","Población de 35 a 39 años. Hombres","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,134659
"Población","Grupos de edad","Hombres","Hombres","35 a 39","1002000080","Población de 35 a 39 años. Hombres","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,159879
"Población","Grupos de edad","Hombres","Hombres","35 a 39","1002000080","Población de 35 a 39 años. Hombres","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,191768
"Población","Grupos de edad","Hombres","Hombres","35 a 39","1002000080","Población de 35 a 39 años. Hombres","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,215999
"Población","Grupos de edad","Hombres","Hombres","35 a 39","1002000080","Población de 35 a 39 años. Hombres","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,446
"Población","Grupos de edad","Hombres","Hombres","35 a 39","1002000080","Población de 35 a 39 años. Hombres","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,995
"Población","Grupos de edad","Hombres","Hombres","35 a 39","1002000080","Población de 35 a 39 años. Hombres","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,183
"Población","Grupos de edad","Hombres","Hombres","35 a 39","1002000080","Población de 35 a 39 años. Hombres","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,208
"Población","Grupos de edad","Mujeres","Mujeres","35 a 39","1002000081","Población de 35 a 39 años. Mujeres","Personas","00","Nacional","1990",1990,NA,1990-01-01,2368551
"Población","Grupos de edad","Mujeres","Mujeres","35 a 39","1002000081","Población de 35 a 39 años. Mujeres","Personas","00","Nacional","1995",1995,NA,1995-01-01,3015882
"Población","Grupos de edad","Mujeres","Mujeres","35 a 39","1002000081","Población de 35 a 39 años. Mujeres","Personas","00","Nacional","2000",2000,NA,2000-01-01,3329210
"Población","Grupos de edad","Mujeres","Mujeres","35 a 39","1002000081","Población de 35 a 39 años. Mujeres","Personas","00","Nacional","2005",2005,NA,2005-01-01,3741154
"Población","Grupos de edad","Mujeres","Mujeres","35 a 39","1002000081","Población de 35 a 39 años. Mujeres","Personas","00","Nacional","2010",2010,NA,2010-01-01,4328249
"Población","Grupos de edad","Mujeres","Mujeres","35 a 39","1002000081","Población de 35 a 39 años. Mujeres","Personas","00","Nacional","2020",2020,NA,2020-01-01,4688746
"Población","Grupos de edad","Mujeres","Mujeres","35 a 39","1002000081","Población de 35 a 39 años. Mujeres","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,91630
"Población","Grupos de edad","Mujeres","Mujeres","35 a 39","1002000081","Población de 35 a 39 años. Mujeres","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,123005
"Población","Grupos de edad","Mujeres","Mujeres","35 a 39","1002000081","Población de 35 a 39 años. Mujeres","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,137541
"Población","Grupos de edad","Mujeres","Mujeres","35 a 39","1002000081","Población de 35 a 39 años. Mujeres","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,162933
"Población","Grupos de edad","Mujeres","Mujeres","35 a 39","1002000081","Población de 35 a 39 años. Mujeres","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,191589
"Población","Grupos de edad","Mujeres","Mujeres","35 a 39","1002000081","Población de 35 a 39 años. Mujeres","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,210620
"Población","Grupos de edad","Mujeres","Mujeres","35 a 39","1002000081","Población de 35 a 39 años. Mujeres","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,442
"Población","Grupos de edad","Mujeres","Mujeres","35 a 39","1002000081","Población de 35 a 39 años. Mujeres","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,1097
"Población","Grupos de edad","Mujeres","Mujeres","35 a 39","1002000081","Población de 35 a 39 años. Mujeres","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,182
"Población","Grupos de edad","Mujeres","Mujeres","35 a 39","1002000081","Población de 35 a 39 años. Mujeres","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,211
"Población","Grupos de edad","Total","Total","40 a 44","1002000082","Población de 40 a 44 años","Personas","00","Nacional","1990",1990,NA,1990-01-01,3497770
"Población","Grupos de edad","Total","Total","40 a 44","1002000082","Población de 40 a 44 años","Personas","00","Nacional","1995",1995,NA,1995-01-01,4434317
"Población","Grupos de edad","Total","Total","40 a 44","1002000082","Población de 40 a 44 años","Personas","00","Nacional","2000",2000,NA,2000-01-01,5194833
"Población","Grupos de edad","Total","Total","40 a 44","1002000082","Población de 40 a 44 años","Personas","00","Nacional","2005",2005,NA,2005-01-01,6017268
"Población","Grupos de edad","Total","Total","40 a 44","1002000082","Población de 40 a 44 años","Personas","00","Nacional","2010",2010,NA,2010-01-01,7009226
"Población","Grupos de edad","Total","Total","40 a 44","1002000082","Población de 40 a 44 años","Personas","00","Nacional","2020",2020,NA,2020-01-01,8503586
"Población","Grupos de edad","Total","Total","40 a 44","1002000082","Población de 40 a 44 años","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,145262
"Población","Grupos de edad","Total","Total","40 a 44","1002000082","Población de 40 a 44 años","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,183087
"Población","Grupos de edad","Total","Total","40 a 44","1002000082","Población de 40 a 44 años","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,224330
"Población","Grupos de edad","Total","Total","40 a 44","1002000082","Población de 40 a 44 años","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,265277
"Población","Grupos de edad","Total","Total","40 a 44","1002000082","Población de 40 a 44 años","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,321008
"Población","Grupos de edad","Total","Total","40 a 44","1002000082","Población de 40 a 44 años","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,409490
"Población","Grupos de edad","Total","Total","40 a 44","1002000082","Población de 40 a 44 años","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,1014
"Población","Grupos de edad","Total","Total","40 a 44","1002000082","Población de 40 a 44 años","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,2176
"Población","Grupos de edad","Total","Total","40 a 44","1002000082","Población de 40 a 44 años","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,363
"Población","Grupos de edad","Total","Total","40 a 44","1002000082","Población de 40 a 44 años","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,446
"Población","Grupos de edad","Hombres","Hombres","40 a 44","1002000083","Población de 40 a 44 años. Hombres","Personas","00","Nacional","1990",1990,NA,1990-01-01,1705013
"Población","Grupos de edad","Hombres","Hombres","40 a 44","1002000083","Población de 40 a 44 años. Hombres","Personas","00","Nacional","1995",1995,NA,1995-01-01,2173041
"Población","Grupos de edad","Hombres","Hombres","40 a 44","1002000083","Población de 40 a 44 años. Hombres","Personas","00","Nacional","2000",2000,NA,2000-01-01,2494771
"Población","Grupos de edad","Hombres","Hombres","40 a 44","1002000083","Población de 40 a 44 años. Hombres","Personas","00","Nacional","2005",2005,NA,2005-01-01,2871549
"Población","Grupos de edad","Hombres","Hombres","40 a 44","1002000083","Población de 40 a 44 años. Hombres","Personas","00","Nacional","2010",2010,NA,2010-01-01,3350322
"Población","Grupos de edad","Hombres","Hombres","40 a 44","1002000083","Población de 40 a 44 años. Hombres","Personas","00","Nacional","2020",2020,NA,2020-01-01,4062304
"Población","Grupos de edad","Hombres","Hombres","40 a 44","1002000083","Población de 40 a 44 años. Hombres","Personas","19","Nuevo León","1990",1990,NA,1990-01-01,71411
"Población","Grupos de edad","Hombres","Hombres","40 a 44","1002000083","Población de 40 a 44 años. Hombres","Personas","19","Nuevo León","1995",1995,NA,1995-01-01,90621
"Población","Grupos de edad","Hombres","Hombres","40 a 44","1002000083","Población de 40 a 44 años. Hombres","Personas","19","Nuevo León","2000",2000,NA,2000-01-01,110097
"Población","Grupos de edad","Hombres","Hombres","40 a 44","1002000083","Población de 40 a 44 años. Hombres","Personas","19","Nuevo León","2005",2005,NA,2005-01-01,131231
"Población","Grupos de edad","Hombres","Hombres","40 a 44","1002000083","Población de 40 a 44 años. Hombres","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,159078
